x,y,z
598610.086474,4078386.63988,-47.038752316
598062.446349,4078386.63988,-55.0698127511
597854.098818,4078386.63988,-59.0664536015
597306.179644,4078386.63988,-70.2303443887
597098.143611,4078386.63988,-75.450951152
596549.812516,4078386.63988,-88.9919707409
596342.241522,4078386.63988,-94.9214864545
595793.394996,4078386.63988,-109.831052302
595586.397535,4078386.63988,-115.979771512
595036.989025,4078386.63988,-131.325517792
594830.598487,4078386.63988,-137.337180963
594280.642616,4078386.63988,-152.419526218
609193.254472,4078386.63988,78.3805941184
608647.060627,4078386.63988,68.7577773176
608437.284842,4078386.63988,65.0690763641
607890.972707,4078386.63988,55.9568460138
605413.535524,4078386.63988,19.4693035894
604866.679641,4078386.63988,12.4194380856
605622.740301,4078386.63988,22.3682246948
606169.454388,4078386.63988,29.8034108289
604081.02531,4078386.63988,2.70448001904
604655.153737,4078386.63988,9.61648761234
606378.808778,4078386.63988,32.7967316261
606925.382182,4078386.63988,40.7202001783
607681.325783,4078386.63988,52.4746683915
607134.887886,4078386.63988,43.9462002652
594074.821795,4078386.63988,-158.084411039
594002.783437,4078386.63988,-159.965987879
609525.832309,4078386.63988,84.5138504355
609403.153872,4078386.63988,82.2462032481
